X,CH1,Start,Increment,
Sequence,Volt,-3.480000e+00,5.000000e-03,
0,-4.000000e-02,
1,1.000000e-01,
2,-4.000000e-02,
3,1.000000e-01,
4,-4.000000e-02,
5,1.000000e-01,
6,-4.000000e-02,
7,1.000000e-01,
8,-2.000000e-02,
9,1.200000e-01,
10,0.000000e+00,
11,1.600000e-01,
12,2.000000e-02,
13,1.800000e-01,
14,6.000000e-02,
15,2.400000e-01,
16,1.400000e-01,
17,2.800000e-01,
18,2.800000e-01,
19,1.600000e-01,
20,2.800000e-01,
21,1.200000e-01,
22,2.400000e-01,
23,4.000000e-02,
24,1.400000e-01,
25,-2.000000e-02,
26,6.000000e-02,
27,-1.200000e-01,
28,-4.000000e-02,
29,-2.400000e-01,
30,-1.400000e-01,
31,-3.000000e-01,
32,-3.000000e-01,
33,-1.400000e-01,
34,-2.800000e-01,
35,-8.000000e-02,
36,-1.800000e-01,
37,-2.000000e-02,
38,-1.200000e-01,
39,2.000000e-02,
40,-1.000000e-01,
41,6.000000e-02,
42,-1.000000e-01,
43,6.000000e-02,
44,-8.000000e-02,
45,8.000000e-02,
46,-6.000000e-02,
47,8.000000e-02,
48,-6.000000e-02,
49,8.000000e-02,
50,-6.000000e-02,
51,8.000000e-02,
52,8.000000e-02,
53,-4.000000e-02,
54,-4.000000e-02,
55,8.000000e-02,
56,-6.000000e-02,
57,8.000000e-02,
58,-6.000000e-02,
59,8.000000e-02,
60,-4.000000e-02,
61,1.000000e-01,
62,8.000000e-02,
63,-6.000000e-02,
64,-6.000000e-02,
65,1.000000e-01,
66,-6.000000e-02,
67,1.000000e-01,
68,-6.000000e-02,
69,1.000000e-01,
70,-4.000000e-02,
71,1.000000e-01,
72,1.000000e-01,
73,-6.000000e-02,
74,-4.000000e-02,
75,8.000000e-02,
76,8.000000e-02,
77,-6.000000e-02,
78,-6.000000e-02,
79,8.000000e-02,
80,-4.000000e-02,
81,1.000000e-01,
82,-6.000000e-02,
83,8.000000e-02,
84,-4.000000e-02,
85,8.000000e-02,
86,-6.000000e-02,
87,1.000000e-01,
88,8.000000e-02,
89,-6.000000e-02,
90,-4.000000e-02,
91,8.000000e-02,
92,-6.000000e-02,
93,8.000000e-02,
94,-4.000000e-02,
95,8.000000e-02,
96,8.000000e-02,
97,-6.000000e-02,
98,8.000000e-02,
99,-6.000000e-02,
100,8.000000e-02,
101,-6.000000e-02,
102,8.000000e-02,
103,-6.000000e-02,
