X,CH1,Start,Increment,
Sequence,Volt,-3.480000e+00,5.000000e-03,
0,-1.600000e-01,
1,-3.200000e-01,
2,-3.400000e-01,
3,-1.600000e-01,
4,-2.400000e-01,
5,-8.000000e-02,
6,-1.400000e-01,
7,0.000000e+00,
8,-1.000000e-01,
9,4.000000e-02,
10,-8.000000e-02,
11,6.000000e-02,
12,-6.000000e-02,
13,8.000000e-02,
14,8.000000e-02,
15,-6.000000e-02,
16,8.000000e-02,
17,-6.000000e-02,
18,-6.000000e-02,
19,1.000000e-01,
20,8.000000e-02,
21,-6.000000e-02,
22,8.000000e-02,
23,-6.000000e-02,
24,-4.000000e-02,
25,8.000000e-02,
26,-6.000000e-02,
27,8.000000e-02,
28,-6.000000e-02,
29,8.000000e-02,
30,-6.000000e-02,
31,8.000000e-02,
32,1.000000e-01,
33,-4.000000e-02,
34,-6.000000e-02,
35,8.000000e-02,
36,-4.000000e-02,
37,8.000000e-02,
38,-6.000000e-02,
39,6.000000e-02,
40,-4.000000e-02,
41,8.000000e-02,
42,-4.000000e-02,
43,8.000000e-02,
44,8.000000e-02,
45,-4.000000e-02,
46,-6.000000e-02,
47,8.000000e-02,
48,8.000000e-02,
49,-6.000000e-02,
50,1.000000e-01,
51,-4.000000e-02,
52,-4.000000e-02,
53,8.000000e-02,
54,8.000000e-02,
55,-4.000000e-02,
56,8.000000e-02,
57,-4.000000e-02,
58,8.000000e-02,
59,-4.000000e-02,
60,8.000000e-02,
61,-6.000000e-02,
62,8.000000e-02,
63,-6.000000e-02,
64,-4.000000e-02,
65,8.000000e-02,
66,8.000000e-02,
67,-6.000000e-02,
68,6.000000e-02,
69,-6.000000e-02,
70,8.000000e-02,
71,-6.000000e-02,
72,8.000000e-02,
73,-4.000000e-02,
74,8.000000e-02,
75,-6.000000e-02,
76,-4.000000e-02,
77,8.000000e-02,
78,8.000000e-02,
79,-6.000000e-02,
80,-4.000000e-02,
81,8.000000e-02,
82,8.000000e-02,
83,-6.000000e-02,
84,8.000000e-02,
85,-6.000000e-02,
86,1.000000e-01,
87,-6.000000e-02,
88,-4.000000e-02,
89,8.000000e-02,
90,8.000000e-02,
91,-4.000000e-02,
92,8.000000e-02,
93,-6.000000e-02,
94,8.000000e-02,
95,-4.000000e-02,
96,-4.000000e-02,
97,1.000000e-01,
98,-4.000000e-02,
99,1.200000e-01,
100,-2.000000e-02,
101,1.200000e-01,
102,2.000000e-02,
103,2.000000e-01,
104,1.000000e-01,
105,2.600000e-01,
106,1.800000e-01,
107,3.400000e-01,
108,3.600000e-01,
109,2.400000e-01,
110,3.400000e-01,
111,1.000000e-01,
112,2.200000e-01,
113,0.000000e+00,
114,8.000000e-02,
115,-1.400000e-01,
116,-6.000000e-02,
117,-3.200000e-01,
118,-2.000000e-01,
119,-3.600000e-01,
120,-3.400000e-01,
121,-1.400000e-01,
122,-2.200000e-01,
123,-6.000000e-02,
124,-1.400000e-01,
125,0.000000e+00,
126,-8.000000e-02,
127,4.000000e-02,
128,-6.000000e-02,
129,6.000000e-02,
130,8.000000e-02,
131,-6.000000e-02,
132,1.000000e-01,
133,-6.000000e-02,
134,8.000000e-02,
135,-6.000000e-02,
136,8.000000e-02,
137,-4.000000e-02,
138,-4.000000e-02,
139,8.000000e-02,
140,8.000000e-02,
141,-6.000000e-02,
142,1.000000e-01,
143,-4.000000e-02,
144,8.000000e-02,
145,-6.000000e-02,
146,8.000000e-02,
147,-6.000000e-02,
148,8.000000e-02,
149,-4.000000e-02,
150,-6.000000e-02,
151,8.000000e-02,
152,1.000000e-01,
153,-4.000000e-02,
154,-6.000000e-02,
155,8.000000e-02,
156,1.000000e-01,
157,-6.000000e-02,
158,-4.000000e-02,
159,8.000000e-02,
160,-4.000000e-02,
161,8.000000e-02,
162,-6.000000e-02,
163,6.000000e-02,
164,-4.000000e-02,
165,8.000000e-02,
166,-4.000000e-02,
167,8.000000e-02,
168,-4.000000e-02,
169,8.000000e-02,
170,1.000000e-01,
171,-4.000000e-02,
172,1.000000e-01,
173,-6.000000e-02,
174,8.000000e-02,
175,-6.000000e-02,
176,-4.000000e-02,
177,8.000000e-02,
178,8.000000e-02,
179,-6.000000e-02,
180,-4.000000e-02,
181,8.000000e-02,
182,-6.000000e-02,
183,8.000000e-02,
184,8.000000e-02,
185,-6.000000e-02,
186,-6.000000e-02,
187,8.000000e-02,
188,-4.000000e-02,
189,8.000000e-02,
190,-4.000000e-02,
191,1.200000e-01,
192,-4.000000e-02,
193,8.000000e-02,
194,-6.000000e-02,
195,1.000000e-01,
196,8.000000e-02,
197,-4.000000e-02,
198,-6.000000e-02,
199,1.000000e-01,
200,8.000000e-02,
201,-6.000000e-02,
202,-6.000000e-02,
203,1.000000e-01,
204,8.000000e-02,
205,-4.000000e-02,
206,-6.000000e-02,
207,1.000000e-01,
