CH1,Start,Increment,
4.872000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.960000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
6.960000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
6.960000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
6.960000e-02,
-3.480000e-02,
5.568000e-02,
6.264000e-02,
-4.176000e-02,
-4.872000e-02,
8.352000e-02,
7.656000e-02,
-5.568000e-02,
9.048000e-02,
-4.872000e-02,
7.656000e-02,
-4.176000e-02,
-4.176000e-02,
7.656000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
7.656000e-02,
-1.392000e-02,
9.048000e-02,
-6.960000e-03,
1.183200e-01,
5.568000e-02,
2.018400e-01,
1.322400e-01,
2.923200e-01,
2.366400e-01,
3.271200e-01,
2.992800e-01,
1.322400e-01,
1.809600e-01,
-4.176000e-02,
1.392000e-02,
-2.575200e-01,
-1.948800e-01,
-3.758400e-01,
-3.688800e-01,
-1.809600e-01,
-2.366400e-01,
-4.872000e-02,
-1.252800e-01,
0.000000e+00,
-6.960000e-02,
2.784000e-02,
-4.872000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
4.872000e-02,
7.656000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.960000e-02,
-3.480000e-02,
5.568000e-02,
6.264000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
6.960000e-02,
7.656000e-02,
-4.176000e-02,
-4.176000e-02,
4.872000e-02,
7.656000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
4.872000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
4.872000e-02,
-4.176000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
6.960000e-02,
-3.480000e-02,
-2.088000e-02,
8.352000e-02,
-6.960000e-03,
1.183200e-01,
3.480000e-02,
1.670400e-01,
1.392000e-01,
3.480000e-01,
2.784000e-01,
3.758400e-01,
3.549600e-01,
1.183200e-01,
1.670400e-01,
-7.656000e-02,
-2.088000e-02,
-2.088000e-01,
-1.670400e-01,
-2.992800e-01,
-3.062400e-01,
-1.670400e-01,
-2.436000e-01,
-7.656000e-02,
-1.461600e-01,
-6.960000e-03,
-8.352000e-02,
2.088000e-02,
-6.264000e-02,
4.872000e-02,
-4.872000e-02,
4.872000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-2.784000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.960000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
6.960000e-02,
-3.480000e-02,
-4.176000e-02,
6.960000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
6.960000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
6.264000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
6.264000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-2.784000e-02,
6.264000e-02,
-3.480000e-02,
6.960000e-02,
-1.392000e-02,
9.048000e-02,
1.392000e-02,
1.044000e-01,
6.264000e-02,
1.948800e-01,
1.322400e-01,
2.853600e-01,
2.227200e-01,
3.201600e-01,
2.923200e-01,
1.392000e-01,
1.948800e-01,
-1.392000e-02,
4.176000e-02,
-2.018400e-01,
-1.670400e-01,
-3.619200e-01,
-3.688800e-01,
-2.157600e-01,
-2.784000e-01,
-7.656000e-02,
-1.461600e-01,
-6.960000e-03,
-7.656000e-02,
2.784000e-02,
-5.568000e-02,
4.176000e-02,
-4.176000e-02,
6.960000e-02,
-4.176000e-02,
6.264000e-02,
-2.784000e-02,
4.872000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.960000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
6.960000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-2.784000e-02,
4.872000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
4.872000e-02,
-3.480000e-02,
4.872000e-02,
-3.480000e-02,
-3.480000e-02,
4.872000e-02,
-4.872000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
-2.784000e-02,
6.960000e-02,
-1.392000e-02,
7.656000e-02,
0.000000e+00,
1.183200e-01,
4.176000e-02,
1.879200e-01,
1.392000e-01,
3.132000e-01,
2.714400e-01,
3.758400e-01,
3.201600e-01,
1.183200e-01,
1.740000e-01,
-6.264000e-02,
-1.392000e-02,
-2.018400e-01,
-1.531200e-01,
-2.853600e-01,
-2.992800e-01,
-1.670400e-01,
-2.366400e-01,
-7.656000e-02,
-1.531200e-01,
-1.392000e-02,
-9.048000e-02,
2.088000e-02,
-6.264000e-02,
3.480000e-02,
-4.872000e-02,
4.176000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
6.960000e-02,
7.656000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-4.872000e-02,
-3.480000e-02,
6.960000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
6.960000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
4.176000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
6.264000e-02,
6.264000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
4.872000e-02,
6.264000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
4.872000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
6.264000e-02,
4.872000e-02,
-4.176000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
6.264000e-02,
6.264000e-02,
-3.480000e-02,
-2.784000e-02,
6.960000e-02,
-2.784000e-02,
9.744000e-02,
1.392000e-02,
1.183200e-01,
5.568000e-02,
1.879200e-01,
1.322400e-01,
2.853600e-01,
2.157600e-01,
3.062400e-01,
2.992800e-01,
1.392000e-01,
1.740000e-01,
0.000000e+00,
4.176000e-02,
-1.879200e-01,
-1.392000e-01,
-3.410400e-01,
-3.549600e-01,
-2.088000e-01,
-2.784000e-01,
-8.352000e-02,
-1.461600e-01,
-2.784000e-02,
-9.048000e-02,
2.784000e-02,
-5.568000e-02,
4.176000e-02,
-4.872000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
6.264000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
6.960000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-4.872000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.960000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
6.264000e-02,
-2.784000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
7.656000e-02,
-4.872000e-02,
7.656000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.960000e-02,
5.568000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
4.872000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
6.960000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
6.960000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
-2.784000e-02,
6.960000e-02,
-1.392000e-02,
8.352000e-02,
1.392000e-02,
1.392000e-01,
7.656000e-02,
2.157600e-01,
1.531200e-01,
3.549600e-01,
3.549600e-01,
2.366400e-01,
2.923200e-01,
6.264000e-02,
1.044000e-01,
-9.048000e-02,
-2.088000e-02,
-2.088000e-01,
-1.531200e-01,
-2.853600e-01,
-2.853600e-01,
-1.600800e-01,
-2.227200e-01,
-6.960000e-02,
-1.461600e-01,
-1.392000e-02,
-9.048000e-02,
1.392000e-02,
-6.264000e-02,
2.784000e-02,
-4.872000e-02,
4.872000e-02,
-4.872000e-02,
4.872000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
4.872000e-02,
6.960000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
4.872000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
6.960000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
4.872000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
4.872000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
4.176000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
-2.784000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-2.784000e-02,
6.264000e-02,
-2.088000e-02,
8.352000e-02,
-6.960000e-03,
9.048000e-02,
2.088000e-02,
1.461600e-01,
8.352000e-02,
2.366400e-01,
1.531200e-01,
2.853600e-01,
2.923200e-01,
2.018400e-01,
2.644800e-01,
9.048000e-02,
1.670400e-01,
-3.480000e-02,
1.392000e-02,
-2.018400e-01,
-1.461600e-01,
-3.410400e-01,
-3.410400e-01,
-1.879200e-01,
-2.644800e-01,
-9.048000e-02,
-1.322400e-01,
-1.392000e-02,
-8.352000e-02,
2.784000e-02,
-6.264000e-02,
4.176000e-02,
-4.872000e-02,
4.872000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-3.480000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
5.568000e-02,
-2.784000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
6.960000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
6.264000e-02,
-4.176000e-02,
-3.480000e-02,
4.872000e-02,
5.568000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
6.264000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
4.176000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
6.960000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
4.872000e-02,
-3.480000e-02,
-4.872000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
6.960000e-02,
-2.088000e-02,
7.656000e-02,
-1.392000e-02,
1.113600e-01,
2.784000e-02,
1.740000e-01,
1.044000e-01,
2.784000e-01,
2.088000e-01,
3.480000e-01,
3.480000e-01,
1.879200e-01,
2.157600e-01,
1.392000e-02,
4.872000e-02,
-1.044000e-01,
-6.960000e-02,
-2.366400e-01,
-1.600800e-01,
-2.714400e-01,
-2.714400e-01,
-1.461600e-01,
-2.088000e-01,
-7.656000e-02,
-1.392000e-01,
-1.392000e-02,
-8.352000e-02,
1.392000e-02,
-6.264000e-02,
3.480000e-02,
-5.568000e-02,
4.872000e-02,
-4.176000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
6.264000e-02,
-3.480000e-02,
6.264000e-02,
6.264000e-02,
-4.176000e-02,
6.264000e-02,
-4.176000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-4.176000e-02,
7.656000e-02,
4.872000e-02,
-4.176000e-02,
5.568000e-02,
-3.480000e-02,
5.568000e-02,
-3.480000e-02,
-4.176000e-02,
5.568000e-02,
-4.176000e-02,
5.568000e-02,
